JEA8001,SEKOLAH MENENGAH KEBANGSAAN SENAI,81400
JEA8002,SEKOLAH MENENGAH KEBANGSAAN TUNKU ABDUL RAHMAN PUTRA,81000
JEA8005,SEKOLAH MENENGAH KEBANGSAAN KELAPA SAWIT,81030
JEA8006,SEKOLAH MENENGAH KEBANGSAAN KULAI BESAR,81000
JEA8007,SEKOLAH MENENGAH KEBANGSAAN TAMAN KOTA KULAI,81000
JEA8011,SEKOLAH MENENGAH KEBANGSAAN TAMAN PUTRI,81000
JEA8012,SEKOLAH MENENGAH KEBANGSAAN BANDAR PUTRA,81000
JEA8013,SEKOLAH MENENGAH KEBANGSAAN INDAHPURA 1,81000
JEA8014,SEKOLAH MENENGAH PENDIDIKAN KHAS VOKASIONAL INDAHPURA,81000
JEA8015,SEKOLAH MENENGAH KEBANGSAAN BUKIT BATU,81020
JEA9001,SEKOLAH MENENGAH KEBANGSAAN TENGKU MAHMUD ISKANDAR,84400
JEA9002,SEKOLAH MENENGAH KEBANGSAAN TENGKU TEMENGGONG AHMAD,84710
JEA9003,SEKOLAH MENENGAH KEBANGSAAN TUN MAMAT,84900
JEA9004,SEKOLAH MENENGAH SAINS MUAR,84009
JEA9005,SEKOLAH MENENGAH KEBANGSAAN PARIT BUNGA,84000
JEA9006,SEKOLAH MENENGAH KEBANGSAAN SAGIL TANGKAK,84020
JEA9007,SEKOLAH MENENGAH KEBANGSAAN SERI TANGKAK,84900
JEA9008,SEKOLAH MENENGAH KEBANGSAAN PESISIRAN PERDANA,84000
JEA9009,SEKOLAH MENENGAH KEBANGSAAN LEDANG,84900
JEA9010,SEKOLAH MENENGAH KEBANGSAAN BUKIT GAMBIR,84800
JEA9011,SEKOLAH MENENGAH KEBANGSAAN TUN SRI LANANG,85210
JEA9012,SEKOLAH MENENGAH KEBANGSAAN PEI HWA,84400
JEB0015,SEKOLAH MENENGAH KEBANGSAAN TINGGI BATU PAHAT,83000
JEB0016,SEKOLAH MENENGAH KEBANGSAAN (P) TEMENGGONG IBRAHIM,83000
JEB0017,SEKOLAH MENENGAH KEBANGSAAN CONVENT,83000
JEB0018,SEKOLAH MENENGAH KEBANGSAAN MUNSHI SULAIMAN,83000
JEB0019,SEKOLAH MENENGAH KEBANGSAAN DATO' SYED ESA,83000
JEB1001,MAKTAB SULTAN ABU BAKAR,80100
JEB1002,SEKOLAH MENENGAH KEBANGSAAN DATO JAAFAR,80300
JEB1003,SEKOLAH MENENGAH KEBANGSAAN AMINUDDIN BAKI,80100
JEB1004,SEKOLAH MENENGAH KEBANGSAAN SAINT JOSEPH,80350
JEB1005,SEKOLAH MENENGAH KEBANGSAAN (P) SULTAN IBRAHIM,80100
JEB1006,SEKOLAH MENENGAH KEBANGSAAN INFANT JESUS CONVENT,80100
JEB1007,SEKOLAH MENENGAH KEBANGSAAN SULTANAH ENGKU TUN AMINAH,80100
JEB1009,SEKOLAH TUN FATIMAH,80000
JEB2037,SEKOLAH MENENGAH KEBANGSAAN TINGGI KLUANG,86000
JEB2038,SEKOLAH MENENGAH KEBANGSAAN TENGKU ARIS BENDAHARA,86000
JEB2039,SEKOLAH MENENGAH KEBANGSAAN CANOSSIAN CONVENT,86000
JEB3043,SEKOLAH MENENGAH KEBANGSAAN LAKSAMANA,81907
JEB4044,SEKOLAH MENENGAH KEBANGSAAN SRI MERSING,86807
JEB4045,SEKOLAH MENENGAH KEBANGSAAN PAI CHEE,86800
JEB5021,SEKOLAH TINGGI MUAR,84000
JEB5022,SEKOLAH MENENGAH KEBANGSAAN ST ANDREW,84007
JEB5024,SEKOLAH MENENGAH KEBANGSAAN SRI MUAR,84007
JEB5025,SEKOLAH MENENGAH KEBANGSAAN (PEREMPUAN) SULTAN ABU BAKAR,84007
JEB5026,SEKOLAH MENENGAH KEBANGSAAN CONVENT,84000
JEB6012,SEKOLAH MENENGAH KEBANGSAAN SRI PERHENTIAN,82000
JEB6014,SEKOLAH MENENGAH KEBANGSAAN DATO` ALI HJ AHMAD,82000
JEB7029,SEKOLAH MENENGAH KEBANGSAAN TINGGI SEGAMAT,85000
JEB7030,SEKOLAH MENENGAH KEBANGSAAN SEG HWA,85000
JEB7031,SEKOLAH MENENGAH KEBANGSAAN CANOSSIAN CONVENT,85000
JEB7032,SEKOLAH MENENGAH KEBANGSAAN LABIS,85300
JEB7034,SEKOLAH MENENGAH KEBANGSAAN PADUKA TUAN,85000
JEB8001,SEKOLAH MENENGAH KEBANGSAAN MUNSHI ABDULLAH,81000
JEE0018,SEKOLAH MENENGAH KEBANGSAAN TUN SARDON,83100
JEE0019,SEKOLAH MENENGAH KEBANGSAAN TUN ISMAIL,86400
JEE0020,SEKOLAH MENENGAH KEBANGSAAN SEMERAH,83600
JEE0034,SEKOLAH MENENGAH KEBANGSAAN DATUK MENTERI,86100
JEE0040,SEKOLAH MENENGAH KEBANGSAAN YONG PENG,83700
JEE0041,SEKOLAH MENENGAH KEBANGSAAN TUNKU PUTRA,83010
JEE1004,SEKOLAH MENENGAH KEBANGSAAN GELANG PATAH,81550
JEE1005,SEKOLAH MENENGAH KEBANGSAAN DATO PENGGAWA TIMUR,81750
JEE1008,SEKOLAH MENENGAH KEBANGSAAN DATO ABDUL RAHMAN YASSIN,81200
JEE1011,SEKOLAH MENENGAH KEBANGSAAN ULU TIRAM,81800
JEE2042,SEKOLAH MENENGAH KEBANGSAAN DATO HJ HASSAN YUNOS,86300
JEE2043,SEKOLAH MENENGAH SAINS JOHOR,86000
JEE2044,SEKOLAH MENENGAH KEBANGSAAN PALOH,86600
JEE2045,SEKOLAH MENENGAH KEBANGSAAN DATO' ABD RAHMAN ANDAK,86200
JEE3038,SEKOLAH MENENGAH KEBANGSAAN TANJUNG DATUK,81600
JEE4036,SEKOLAH MENENGAH KEBANGSAAN UNGKU HUSIN,86900
JEE5023,SEKOLAH MENENGAH KEBANGSAAN TENGKU MAHKOTA,84000
JEE5027,SEKOLAH MENENGAH KEBANGSAAN SULTAN ALAUDDIN RIAYAT SHAH 1,84600
JEE5030,SEKOLAH MENENGAH KEBANGSAAN LENGA,84040
JEE5031,SEKOLAH MENENGAH KEBANGSAAN TUN SULAIMAN NINAM SHAH,84007
JEE6009,SEKOLAH MENENGAH KEBANGSAAN TELOK KERANG,82020
JEE6011,SEKOLAH MENENGAH KEBANGSAAN PEKAN NENAS,81500
JEE6017,SEKOLAH MENENGAH KEBANGSAAN BENUT,82200
JEE7033,SEKOLAH MENENGAH KEBANGSAAN MUNSHI IBRAHIM,85300
JEE7035,SEKOLAH MENENGAH KEBANGSAAN DATO' AHMAD ARSHAD,85100
JEE7036,SEKOLAH MENENGAH KEBANGSAAN JEMENTAH,85200
JEE7037,SEKOLAH MENENGAH KEBANGSAAN CHAAH,85400
JEE8001,SEKOLAH MENENGAH KEBANGSAAN SULTAN IBRAHIM,81000
JFT0001,SEKOLAH MENENGAH AGAMA PARIT RAJA,86400
JFT0002,SEKOLAH MENENGAH AGAMA JAWAHIR AL-ULUM,83200
JFT0003,SEKOLAH MENENGAH AGAMA PARIT SULONG,83500
JFT0004,SEKOLAH MENENGAH AGAMA ATTARBIAH AL ISLAMIAH,83000
JFT1001,MADRASAH ALATTAS ALARABIAH JOHOR,81800
JFT1002,SEKOLAH MENENGAH AGAMA AL QURAN WADDIN,81100
JFT2001,SEKOLAH MENENGAH AGAMA ARABIAH KLUANG,86000
JFT3001,SEKOLAH MENENGAH AGAMA KOTA TINGGI,81900
JFT3002,SEKOLAH MENENGAH AGAMA BANDAR TENGGARA,81440
JFT4001,SEKOLAH MENENGAH AGAMA AL-KHAIRIAH AL-ISLAMIAH ,86800
JFT5001,SEKOLAH MENENGAH AGAMA AD-DINIAH,83600
JFT5006,SEKOLAH MENENGAH AGAMA AT-TANWIRIAH,84150
JFT6001,SEKOLAH MENENGAH AGAMA (ARAB) AN-NUR,82200
JFT6002,SEKOLAH MAAHAD PONTIAN,82000
JFT6003,SEKOLAH MENENGAH AGAMA BUGISIAH,82200
JFT7001,SEKOLAH MENENGAH AGAMA AL-KHAIRIAH SEGAMAT,85000
JFT9001,SEKOLAH MENENGAH AGAMA LUGHATIL ARABIAH,84900
JFT9002,SEKOLAH MENENGAH AGAMA LUGHATUL QURAN,84400
JFT9003,SEKOLAH MENENGAH AGAMA SHAMSUDDINIAH,84710
JFT9004,SEKOLAH MENENGAH AGAMA DARUL ULUM ,84410
JHA0002,KOLEJ VOKASIONAL BATU PAHAT ,83000
JHA0003,KOLEJ VOKASIONAL TUN HUSSEIN ONN,83000
JHA1001,KOLEJ VOKASIONAL TANJUNG PUTERI ,80300
JHA1002,KOLEJ VOKASIONAL (ERT) AZIZAH ,80350
JHA1003,KOLEJ VOKASIONAL PERDAGANGAN,80350
JHA1004,KOLEJ VOKASIONAL PASIR GUDANG,81700
JHA2001,KOLEJ VOKASIONAL KLUANG,86000
JHA3002,KOLEJ VOKASIONAL KOTA TINGGI ,81907
JHA5001,KOLEJ VOKASIONAL MUAR,84000
JHA5002,KOLEJ VOKASIONAL PAGOH,84600
JHA6001,KOLEJ VOKASIONAL TANJUNG PIAI,82300
JHA7002,KOLEJ VOKASIONAL SEGAMAT,85000
JKE1001,SEKOLAH MENENGAH TEKNIK JOHOR BAHRU,80350
JRA1001,SEKOLAH MENENGAH KEBANGSAAN AGAMA JOHOR BAHRU,81100
JRA3001,SEKOLAH MENENGAH KEBANGSAAN AGAMA BANDAR PENAWAR,81900
JRA4001,SEKOLAH MENENGAH SAINS SULTAN ISKANDAR,86800
JRA5036,SEKOLAH MENENGAH KEBANGSAAN AGAMA MAAHAD MUAR,84000
JRA5037,SEKOLAH MENENGAH KEBANGSAAN AGAMA PAGOH,84600
JRA7001,SEKOLAH MENENGAH KEBANGSAAN AGAMA SEGAMAT,85000
KBA0001,SEKOLAH KEBANGSAAN MOHD ARIFF ABDULLAH,09300
KBA0002,SEKOLAH KEBANGSAAN TELOI KANAN,09300
KBA0003,SEKOLAH KEBANGSAAN TEMBAK,09300
KBA0004,SEKOLAH KEBANGSAAN BADANG,09700
KBA0005,SEKOLAH KEBANGSAAN ASAM JAWA/CAROK KELIAN,09100
KBA0006,SEKOLAH KEBANGSAAN SERI INAS,09300
KBA0007,SEKOLAH KEBANGSAAN PENGHULU ABU BAKAR,09100
KBA0008,SEKOLAH KEBANGSAAN BALING,09100
KBA0009,SEKOLAH KEBANGSAAN DALAM WANG,09100
KBA0010,SEKOLAH KEBANGSAAN TUNKU PUAN HABSAH,09100
KBA0011,SEKOLAH KEBANGSAAN IBOI,09200
KBA0012,SEKOLAH KEBANGSAAN SYED SHEH,09200
KBA0013,SEKOLAH KEBANGSAAN KAMPUNG SADEK,09200
KBA0014,SEKOLAH KEBANGSAAN KAMPUNG PADANG,09110
KBA0015,SEKOLAH KEBANGSAAN KAMPUNG SERA,09100
KBA0016,SEKOLAH KEBANGSAAN KUALA KUPANG,09200
KBA0017,SEKOLAH KEBANGSAAN KUALA PEGANG,09110
KBA0018,SEKOLAH KEBANGSAAN KUALA KUANG,09200
KBA0019,SEKOLAH KEBANGSAAN KUALA MERAH,09300
KBA0020,SEKOLAH KEBANGSAAN KUALA SAMAK,09300
KBA0021,SEKOLAH KEBANGSAAN LANAI,09200
KBA0022,SEKOLAH KEBANGSAAN PULAI,09100
KBA0023,SEKOLAH KEBANGSAAN SIONG,09100
KBA0024,SEKOLAH KEBANGSAAN TANJUNG PARI,09100
KBA0025,SEKOLAH KEBANGSAAN TAWAR,09310
KBA0026,SEKOLAH KEBANGSAAN TIAK,09200
KBA0027,SEKOLAH KEBANGSAAN TITI GANTONG,09100
KBA0028,SEKOLAH KEBANGSAAN RAMBONG PULAI,09200
KBA0029,SEKOLAH KEBANGSAAN SERI BAYU,09100
KBA0030,SEKOLAH KEBANGSAAN KUALA KETIL,09300
KBA0031,SEKOLAH KEBANGSAAN SERI JEMERLI,09300
KBA0032,SEKOLAH KEBANGSAAN KAMPUNG SELARONG,09010
KBA0062,SEKOLAH KEBANGSAAN TELOK TEDURI,09100
KBA0063,SEKOLAH KEBANGSAAN MALAU,09020
KBA0065,SEKOLAH KEBANGSAAN PAYA BESAR,09300
KBA0066,SEKOLAH KEBANGSAAN BINJUL,09310
KBA0067,SEKOLAH KEBANGSAAN KAMPUNG BANDAR,09100
KBA0068,SEKOLAH KEBANGSAAN ULU TAWAR,09700
KBA0069,SEKOLAH KEBANGSAAN ULU BAKAI,09020
KBA0070,SEKOLAH KEBANGSAAN SEBERANG KETIL,09200
KBA0071,SEKOLAH KEBANGSAAN BINJUL DALAM,09310
KBA0073,SEKOLAH KEBANGSAAN KAMPONG KEDA,09200
KBA1001,SEKOLAH KEBANGSAAN AYER PUTEH,09800
KBA1002,SEKOLAH KEBANGSAAN BANDAR BAHARU,34950
KBA1004,SEKOLAH KEBANGSAAN SUNGAI SALLEH,09800
KBA1005,SEKOLAH KEBANGSAAN LUBOK BUNTAR,09800
KBA1006,SEKOLAH KEBANGSAAN PERMATANG KERAT TELUNJUK,34950
KBA1007,SEKOLAH KEBANGSAAN RELAU,14200
KBA1008,SEKOLAH KEBANGSAAN SELAMA,09810
KBA1009,SEKOLAH KEBANGSAAN DATO' HAJI ZAINUDDIN,09800
KBA1010,SEKOLAH KEBANGSAAN SUNGAI BATU,09800
KBA1011,SEKOLAH KEBANGSAAN SG KECHIL ILIR,14390
KBA1012,SEKOLAH KEBANGSAAN SUNGAI KECHIL ULU,34950
KBA1013,SEKOLAH KEBANGSAAN SUNGAI TAKA,09800
KBA1014,SEKOLAH KEBANGSAAN SG TENGAS,09800
KBA2007,SEKOLAH KEBANGSAAN ALOR JANGGUS,06250
KBA2008,SEKOLAH KEBANGSAAN SERI AMAR DIRAJA,05250
KBA2010,SEKOLAH KEBANGSAAN GUNONG,05150
KBA2011,SEKOLAH KEBANGSAAN KOTA RENTANG,06000
KBA2012,SEKOLAH KEBANGSAAN WAN SULAIMAN SIDIQ,05100
KBA2013,SEKOLAH KEBANGSAAN HJ ABDULLAH SADUN,06250
KBA2014,SEKOLAH KEBANGSAAN DATO' SHAARI,06250
KBA2015,SEKOLAH KEBANGSAAN LENGKUAS,06200
KBA2016,SEKOLAH KEBANGSAAN MERGONG,05100
KBA2017,SEKOLAH KEBANGSAAN PERMATANG GUNUNG,06250
KBA2018,SEKOLAH KEBANGSAAN SIMPANG TIGA,06570
KBA2019,SEKOLAH KEBANGSAAN SUKA MENANTI,05150
KBA2020,SEKOLAH KEBANGSAAN SUNGAI BARU,05150
KBA2021,SEKOLAH KEBANGSAAN TITI GAJAH,06550
KBA2022,SEKOLAH KEBANGSAAN KUBANG TEDUH,06570
KBA2023,SEKOLAH KEBANGSAAN ALOR MELINTANG,06500
KBA2024,SEKOLAH KEBANGSAAN ALOR MENGKUDU,05400
KBA2025,SEKOLAH KEBANGSAAN TUNKU RAUDZAH,05460
KBA2026,SEKOLAH KEBANGSAAN HUTAN KAMPONG,05350
KBA2028,SEKOLAH KEBANGSAAN KAMPONG GELAM,05300
KBA2029,SEKOLAH KEBANGSAAN GERIGIS,05300
KBA2030,SEKOLAH KEBANGSAAN SRI TAMAN,05400
KBA2031,SEKOLAH KEBANGSAAN KUALA KEDAH,06600
KBA2032,SEKOLAH KEBANGSAAN LANGGAR,06500
KBA2033,SEKOLAH KEBANGSAAN HAJI ABU BAKAR,05350
KBA2036,SEKOLAH KEBANGSAAN SEBERANG PERAK BARU,05050
KBA2037,SEKOLAH KEBANGSAAN SEBERANG PERAK,05050
KBA2038,SEKOLAH KEBANGSAAN HAJI ISMAIL,06600
KBA2039,SEKOLAH KEBANGSAAN JALAN PEGAWAI,05050
KBA2040,SEKOLAH KEBANGSAAN SG KOROK LAMA,05050
KBA2041,SEKOLAH KEBANGSAAN HJ IDRIS TAJAR,06500
KBA2042,SEKOLAH KEBANGSAAN DATO' WAN MOHD SAMAN,05400
KBA2045,SEKOLAH KEBANGSAAN TELOK KECHAI,06600
KBA2049,SEKOLAH KEBANGSAAN BULUH LIMA,06800
KBA2055,SEKOLAH KEBANGSAAN KANGKONG,06650
KBA2058,SEKOLAH KEBANGSAAN LAHAR BUDI,05400
KBA2061,SEKOLAH KEBANGSAAN HJ HASSAN ITAM,06650
KBA2064,SEKOLAH KEBANGSAAN TEBENGAU,06600
KBA2065,SEKOLAH KEBANGSAAN HAJI WAHAB,05400
KBA2066,SEKOLAH KEBANGSAAN DARUL HIKMAH,06500
KBA2073,SEKOLAH KEBANGSAAN KAMPONG JAWA,06800
KBA2074,SEKOLAH KEBANGSAAN SRI MAHAWANGSA,06800
KBA2084,SEKOLAH KEBANGSAAN BUKIT PINANG,06200
KBA2085,SEKOLAH KEBANGSAAN TAMAN UDA,05350
KBA2087,SEKOLAH KEBANGSAAN PENDIDIKAN KHAS ALOR SETAR,05400
KBA2088,SEKOLAH KEBANGSAAN TAMAN RAKYAT,05350
KBA2089,SEKOLAH KEBANGSAAN SERI PANTAI,06600
KBA2090,SEKOLAH KEBANGSAAN SERI PERDANA,05350
KBA2091,SEKOLAH KEBANGSAAN PEREMBA,05050
KBA2092,SEKOLAH KEBANGSAAN JALAN DATUK KUMBAR,05300
KBA2093,SEKOLAH KEBANGSAAN KEBUN PINANG,05400
KBA2094,SEKOLAH KEBANGSAAN TAMAN AMAN,06550
KBA2095,SEKOLAH KEBANGSAAN TAMAN BERSATU,06600
KBA2096,SEKOLAH KEBANGSAAN HAJI SALLEH MASRI,06600
KBA2098,SEKOLAH KEBANGSAAN TAMAN AWANA,05460
KBA3001,SEKOLAH KEBANGSAAN GURUN (PUSAT),08300
KBA3002,SEKOLAH KEBANGSAAN JENIANG (PUSAT),08700
KBA3003,SEKOLAH KEBANGSAAN BATU HAMPAR,08100
KBA3004,SEKOLAH KEBANGSAAN SERI WANGSA,08010
KBA3005,SEKOLAH KEBANGSAAN SULTAN MUDZAFFAR SHAH,08100
KBA3006,SEKOLAH KEBANGSAAN AMAN JAYA,08000
KBA3007,SEKOLAH KEBANGSAAN BKT SELAMBAU,08010
KBA3008,SEKOLAH KEBANGSAAN BEDONG,08100
KBA3009,SEKOLAH KEBANGSAAN LADANG HARVARD,08100
KBA3010,SEKOLAH KEBANGSAAN DATARAN MUDA,08000
KBA3011,SEKOLAH KEBANGSAAN SRI JERAI,08300
KBA3012,SEKOLAH KEBANGSAAN PANTAI PRAI,09400
KBA3013,SEKOLAH KEBANGSAAN HJ. OMAR TAHIR,08100
KBA3014,SEKOLAH KEBANGSAAN PATANI PARA,08009
KBA3015,SEKOLAH KEBANGSAAN SEMELING,08100
KBA3016,SEKOLAH KEBANGSAAN SUNGAI LALANG,08100
KBA3017,SEKOLAH KEBANGSAAN SUNGKAP PARA,08000
KBA3018,SEKOLAH KEBANGSAAN SUNGAI TOK PAWANG,08100
KBA3019,SEKOLAH KEBANGSAAN TANJONG DAWAI,08110
KBA3020,SEKOLAH KEBANGSAAN BUKIT KECHIL,08500
KBA3021,SEKOLAH KEBANGSAAN DARUL AMAN,08600
KBA3022,SEKOLAH KEBANGSAAN BUKIT MERIAM,08500
KBA3023,SEKOLAH KEBANGSAAN HAJI SULAIMAN,08500
KBA3024,SEKOLAH KEBANGSAAN SRI GEDONG,08000
KBA3025,SEKOLAH KEBANGSAAN KOTA KUALA MUDA,08500
KBA3027,SEKOLAH KEBANGSAAN SERI KUALA,08500
KBA3028,SEKOLAH KEBANGSAAN KAMPUNG KUALA SIN,08010
KBA3029,SEKOLAH KEBANGSAAN SERI PINANG,08000
KBA3030,SEKOLAH KEBANGSAAN PINANG TUNGGAL,08000
KBA3031,SEKOLAH KEBANGSAAN RANTAU PANJANG,08500
KBA3032,SEKOLAH KEBANGSAAN SIDAM KIRI,09400
KBA3033,SEKOLAH KEBANGSAAN SIMPOR,08600
KBA3034,SEKOLAH KEBANGSAAN SUNGAI PASIR,08000
KBA3035,SEKOLAH KEBANGSAAN KHIR JOHARI,08000
KBA3036,SEKOLAH KEBANGSAAN SUNGAI PETANI,08000
KBA3037,SEKOLAH KEBANGSAAN TIKAM BATU,08600
KBA3038,SEKOLAH KEBANGSAAN BATU EMPAT,08300
KBA3039,SEKOLAH KEBANGSAAN BERAPIT,08600
KBA3040,SEKOLAH KEBANGSAAN KEM LAPANGAN TERBANG,08000
KBA3041,SEKOLAH KEBANGSAAN PETANI JAYA,08000
KBA3042,SEKOLAH KEBANGSAAN PENDIDIKAN KHAS SUNGAI PETANI,08400
KBA3043,SEKOLAH KEBANGSAAN TUNKU ISMAIL,08000
KBA3044,SEKOLAH KEBANGSAAN TAMAN RIA,08000
KBA3045,SEKOLAH KEBANGSAAN SUNGAI LAYAR,08000
KBA3046,SEKOLAH KEBANGSAAN KAMPONG PASIR,08400
KBA3047,SEKOLAH KEBANGSAAN BANDAR BARU SUNGAI LALANG,08000
KBA3048,SEKOLAH KEBANGSAAN TAMAN SERI WANG,08000
KBA3049,SEKOLAH KEBANGSAAN TASEK APONG,08000
KBA3050,SEKOLAH KEBANGSAAN BAKAR ARANG,08000
KBA3051,SEKOLAH KEBANGSAAN TAMAN INTAN,08000
KBA3052,SEKOLAH KEBANGSAAN SUNGAI PASIR KECHIL,08000
KBA3053,SEKOLAH KEBANGSAAN TELUK WANG,08000
KBA3054,SEKOLAH KEBANGSAAN AMBANGAN HEIGHTS,08000
KBA3055,SEKOLAH KEBANGSAAN BUKIT KIARA,08000
KBA3056,SEKOLAH KEBANGSAAN BANDAR PUTERI JAYA,08000
KBA3057,SEKOLAH KEBANGSAAN BANDAR LAGUNA MERBOK,08000
KBA4001,SEKOLAH KEBANGSAAN AYER HITAM,06150
KBA4002,SEKOLAH KEBANGSAAN HAJI WAN YAHYA,06100
KBA4003,SEKOLAH KEBANGSAAN BATU 8 CHANGLUN,06010
KBA4004,SEKOLAH KEBANGSAAN DATO' SYED NAHAR,06100
KBA4005,SEKOLAH KEBANGSAAN BINJAL,06000
KBA4006,SEKOLAH KEBANGSAAN GUAR NAPAI,06100
KBA4007,SEKOLAH KEBANGSAAN DATO' WAN KEMARA,06010
KBA4008,SEKOLAH KEBANGSAAN GELONG,06000
KBA4009,SEKOLAH KEBANGSAAN JITRA,06000
KBA4010,SEKOLAH KEBANGSAAN KODIANG,06100
KBA4011,SEKOLAH KEBANGSAAN DATO' SRI SYED AHMAD,06150
KBA4012,SEKOLAH KEBANGSAAN HOSBA,06000
KBA4013,SEKOLAH KEBANGSAAN MEGAT DEWA,06100
KBA4014,SEKOLAH KEBANGSAAN MANGGOL BONGOR,06100
KBA4015,SEKOLAH KEBANGSAAN MATANG PAKU,06150
KBA4016,SEKOLAH KEBANGSAAN PADANG PERAHU,06000
KBA4017,SEKOLAH KEBANGSAAN TUNKU LAKSAMANA,06150
KBA4018,SEKOLAH KEBANGSAAN PIDA TIGA,06000
KBA4019,SEKOLAH KEBANGSAAN HAKIM TEH,06000
KBA4020,SEKOLAH KEBANGSAAN SANGLANG,06150
KBA4021,SEKOLAH KEBANGSAAN SIPUTEH,06100
KBA4022,SEKOLAH KEBANGSAAN TOK KEPAK,06100
KBA4023,SEKOLAH KEBANGSAAN BANDAR BUKIT KAYU HITAM,06050
KBA4024,SEKOLAH KEBANGSAAN (FELDA) LAKA SELATAN,06010
KBA4025,SEKOLAH KEBANGSAAN ANAK-ANAK ANGKATAN TENTERA,06000
KBA4026,SEKOLAH KEBANGSAAN JERLUN,06150
KBA4027,SEKOLAH KEBANGSAAN SERI BANAI,06000
KBA4028,SEKOLAH KEBANGSAAN PENGHULU HJ DARUS,06000
KBA4029,SEKOLAH KEBANGSAAN MALAU,06000
KBA4030,SEKOLAH KEBANGSAAN TELOK MALEK,06000
KBA4031,SEKOLAH KEBANGSAAN KEPALA BATAS,06200
KBA4032,SEKOLAH KEBANGSAAN SERI MUDA,06150
KBA4033,SEKOLAH KEBANGSAAN JITRA 2,06000
KBA4034,SEKOLAH KEBANGSAAN BANDAR BARU DARULAMAN,06000
KBA4056,SEKOLAH KEBANGSAAN PULAU CHAPA,06000
KBA4057,SEKOLAH KEBANGSAAN (FELDA) BKT TANGGA,06050
KBA4058,SEKOLAH KEBANGSAAN BUKIT TINGGI,06200
KBA4059,SEKOLAH KEBANGSAAN BANDAR BARU SINTOK,06010
KBA4060,SEKOLAH KEBANGSAAN PULAU NYIOR,06000
KBA4061,SEKOLAH KEBANGSAAN JITRA 3,06000
KBA4062,SEKOLAH KEBANGSAAN PADANG PEKAN,06000
KBA4063,SEKOLAH KEBANGSAAN PUTAT,06000
KBA4064,SEKOLAH KEBANGSAAN PAYA KEMUNTING,06000
KBA4065,SEKOLAH KEBANGSAAN DARULAMAN HEIGHTS,06000
KBA5001,SEKOLAH KEBANGSAAN BUKIT SELARONG,09400
KBA5002,SEKOLAH KEBANGSAAN LDG BUKIT SIDIM,09010
KBA5003,SEKOLAH KEBANGSAAN LADANG DUBLIN,09700
KBA5004,SEKOLAH KEBANGSAAN GUAR LOBAK,09400
KBA5005,SEKOLAH KEBANGSAAN JUNJONG,09000
KBA5006,SEKOLAH KEBANGSAAN KELADI,09000
KBA5007,SEKOLAH KEBANGSAAN KULIM,09000
KBA5008,SEKOLAH KEBANGSAAN SRI KULIM,09000
KBA5009,SEKOLAH KEBANGSAAN LABU BESAR,09010
KBA5010,SEKOLAH KEBANGSAAN SRI LIMAU,09600
KBA5011,SEKOLAH KEBANGSAAN LUNAS JAYA,09600
KBA5012,SEKOLAH KEBANGSAAN MERBAU PULAS,09300
KBA5013,SEKOLAH KEBANGSAAN MAHANG,09500
KBA5014,SEKOLAH KEBANGSAAN SUNGAI KARANGAN,09410
KBA5015,SEKOLAH KEBANGSAAN PERMATANG TOK DIK,09400
KBA5016,SEKOLAH KEBANGSAAN SUNGAI KOB,09700
KBA5017,SEKOLAH KEBANGSAAN SUNGAI SELUANG,09600
KBA5018,SEKOLAH KEBANGSAAN SUNGAI ULAR,09000
KBA5019,SEKOLAH KEBANGSAAN SERI LINDUNGAN RAJA,09700
KBA5020,SEKOLAH KEBANGSAAN TERAP,09800
KBA5021,SEKOLAH KEBANGSAAN GUNUNG BONGSU,09700
KBA5022,SEKOLAH KEBANGSAAN PAGAR MUSIH,09700
KBA5023,SEKOLAH KEBANGSAAN KULIM BANDAR,09000
KBA5024,SEKOLAH KEBANGSAAN PERMATANG TIONG,09000
KBA5025,SEKOLAH KEBANGSAAN TAMAN SELASIH,09000
KBA5026,SEKOLAH KEBANGSAAN TAMAN KENARI,09000
KBA5027,SEKOLAH KEBANGSAAN TAMAN RIA,09400
KBA5028,SEKOLAH KEBANGSAAN JALAN PAYA BESAR,09600
KBA5029,SEKOLAH KEBANGSAAN TAMAN HI-TECH,09000
KBA5030,SEKOLAH KEBANGSAAN AIR MERAH,09000
KBA5031,SEKOLAH KEBANGSAAN TAMAN JELUTONG,09000
KBA5032,SEKOLAH KEBANGSAAN TAMAN MUTIARA,09700
KBA5033,SEKOLAH KEBANGSAAN TAMAN MAHSURI,09400
KBA6001,SEKOLAH KEBANGSAAN LUBUK CHEMPEDAK,07000
KBA6002,SEKOLAH KEBANGSAAN BAYAS,07000
KBA6003,SEKOLAH KEBANGSAAN EWA,07000
KBA6004,SEKOLAH KEBANGSAAN KEDAWANG,07000
KBA6006,SEKOLAH KEBANGSAAN SERI NEGERI,07000
KBA6007,SEKOLAH KEBANGSAAN KUALA TERIANG,07100
KBA6008,SEKOLAH KEBANGSAAN PADANG MATSIRAT,07100
KBA6009,SEKOLAH KEBANGSAAN PULAU TUBA,07000
KBA6010,SEKOLAH KEBANGSAAN SERI LAGENDA,07000
KBA6011,SEKOLAH KEBANGSAAN TEMONYONG,07000
KBA6012,SEKOLAH KEBANGSAAN ULU MELAKA,07000
KBA6013,SEKOLAH KEBANGSAAN LANGKAWI,07000
